,productgroup,ingredient,strength,dosage,route,mdrunittype,weightedaverageamps,acaful,packagesize,ndc,arated,multipliergreaterthan175percento,year,month
180,1243,POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE   ,10000U/ML; 1MG/ML ,SOLUTION/DROPS    ,OPHTHALMIC,ML ,0.23194499999999998,0.6118600000000001,10.0,23782410,Yes,Y,2017,2
181,3127,EPINASTINE HYDROCHLORIDE,0.05% ,SOLUTION/DROPS    ,OPHTHALMIC,ML ,3.502729,7.920710000000001,5.0,23920105,Yes,Y,2017,2
182,999,MEPERIDINE HYDROCHLORIDE,50MG  ,TABLET,ORAL,TAB,0.157889,0.6654800000000001,100.0,24033505,Yes,Y,2017,2
183,588,ERGOCALCIFEROL,50000IU   ,CAPSULE   ,ORAL,CAP,0.14263399999999998,0.24961,100.0,24039310,Yes,N,2017,2
184,2493,ZOLPIDEM TARTRATE   ,5MG   ,TABLET,ORAL,TAB,0.055639999999999995,0.09737,100.0,24540131,Yes,N,2017,2
185,2492,ZOLPIDEM TARTRATE   ,10MG  ,TABLET,ORAL,TAB,0.055952999999999996,0.09791799999999999,100.0,24542131,Yes,N,2017,2
186,3100,ZOLPIDEM TARTRATE   ,6.25MG,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.833573,1.94501,100.0,24550131,Yes,Y,2017,2
187,3099,ZOLPIDEM TARTRATE   ,12.5MG,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.880724,1.541267,100.0,24552131,Yes,N,2017,2
188,8573,IRBESARTAN  ,75MG  ,TABLET,ORAL,TAB,0.10774500000000001,0.19518,90.0,24585090,Yes,Y,2017,2
189,8572,IRBESARTAN  ,300MG ,TABLET,ORAL,TAB,0.229077,0.400885,30.0,24585230,Yes,N,2017,2
190,8572,IRBESARTAN  ,300MG ,TABLET,ORAL,TAB,0.229077,0.400885,90.0,24585290,Yes,N,2017,2
191,3867,IRBESARTAN/HYDROCHLOROTHIAZIDE  ,150-12.5MG,TABLET,ORAL,TAB,0.26309899999999997,0.46042299999999997,30.0,24585530,Yes,N,2017,2
192,3867,IRBESARTAN/HYDROCHLOROTHIAZIDE  ,150-12.5MG,TABLET,ORAL,TAB,0.26309899999999997,0.46042299999999997,90.0,24585590,Yes,N,2017,2
193,3884,IRBESARTAN/HYDROCHLOROTHIAZIDE  ,300-12.5MG,TABLET,ORAL,TAB,0.27316999999999997,0.478048,30.0,24585630,Yes,N,2017,2
194,3884,IRBESARTAN/HYDROCHLOROTHIAZIDE  ,300-12.5MG,TABLET,ORAL,TAB,0.27316999999999997,0.478048,90.0,24585690,Yes,N,2017,2
195,139,ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE   ,0.025MG;2.5MG     ,TABLET,ORAL,TAB,0.202665,0.43781000000000003,100.0,25006131,Yes,Y,2017,2
196,1369,SPIRONOLACTONE,25MG  ,TABLET,ORAL,TAB,0.034117,0.06443,100.0,25100131,Yes,Y,2017,2
197,799,HYDROCHLOROTHIAZIDE; SPIRONOLACTONE ,25MG;25MG ,TABLET,ORAL,TAB,0.290509,0.96405,100.0,25101131,Yes,Y,2017,2
198,1678,SPIRONOLACTONE,100MG ,TABLET,ORAL,TAB,0.168574,0.33596,100.0,25103131,Yes,Y,2017,2
199,1679,SPIRONOLACTONE,50MG  ,TABLET,ORAL,TAB,0.055202,0.18402000000000002,100.0,25104131,Yes,Y,2017,2
200,1659,OXAPROZIN   ,600MG ,TABLET,ORAL,TAB,0.680625,1.81837,100.0,25138131,Yes,Y,2017,2
201,7121,DICLOFENAC SODIUM/MISOPROSTOL   ,50 MG-200 ,TABLET DR ,ORAL,TAB,1.104347,2.35665,60.0,25141160,Yes,Y,2017,2
202,7121,DICLOFENAC SODIUM/MISOPROSTOL   ,50 MG-200 ,TABLET DR ,ORAL,TAB,1.104347,2.35665,90.0,25141190,Yes,Y,2017,2
203,3721,DICLOFENAC SODIUM/MISOPROSTOL   ,75 MG-200 ,TABLET DR ,ORAL,TAB,1.190744,2.083802,60.0,25142160,Yes,N,2017,2
204,1855,MISOPROSTOL ,0.1MG ,TABLET,ORAL,TAB,0.24356799999999998,0.43411000000000005,120.0,25145120,Yes,Y,2017,2
205,1855,MISOPROSTOL ,0.1MG ,TABLET,ORAL,TAB,0.24356799999999998,0.43411000000000005,100.0,25145134,Yes,Y,2017,2
206,1855,MISOPROSTOL ,0.1MG ,TABLET,ORAL,TAB,0.24356799999999998,0.43411000000000005,60.0,25145160,Yes,Y,2017,2
207,1856,MISOPROSTOL ,0.2MG ,TABLET,ORAL,TAB,0.42482200000000003,0.80878,100.0,25146131,Yes,Y,2017,2
208,1856,MISOPROSTOL ,0.2MG ,TABLET,ORAL,TAB,0.42482200000000003,0.80878,100.0,25146134,Yes,Y,2017,2
209,1856,MISOPROSTOL ,0.2MG ,TABLET,ORAL,TAB,0.42482200000000003,0.80878,60.0,25146160,Yes,Y,2017,2
210,7811,CELECOXIB   ,50MG  ,CAPSULE   ,ORAL,CAP,0.185841,0.44924,60.0,25151501,Yes,Y,2017,2
211,6716,CELECOXIB   ,100MG ,CAPSULE   ,ORAL,CAP,0.315828,0.5526989999999999,100.0,25152031,Yes,N,2017,2
212,6716,CELECOXIB   ,100MG ,CAPSULE   ,ORAL,CAP,0.315828,0.5526989999999999,100.0,25152034,Yes,N,2017,2
213,6716,CELECOXIB   ,100MG ,CAPSULE   ,ORAL,CAP,0.315828,0.5526989999999999,500.0,25152051,Yes,N,2017,2
214,6717,CELECOXIB   ,200MG ,CAPSULE   ,ORAL,CAP,0.619516,1.0841530000000001,100.0,25152531,Yes,N,2017,2
215,6717,CELECOXIB   ,200MG ,CAPSULE   ,ORAL,CAP,0.619516,1.0841530000000001,100.0,25152534,Yes,N,2017,2
216,6717,CELECOXIB   ,200MG ,CAPSULE   ,ORAL,CAP,0.619516,1.0841530000000001,500.0,25152551,Yes,N,2017,2
217,4542,CELECOXIB   ,400MG ,CAPSULE   ,ORAL,CAP,0.582854,2.14206,100.0,25153001,Yes,Y,2017,2
218,4542,CELECOXIB   ,400MG ,CAPSULE   ,ORAL,CAP,0.582854,2.14206,60.0,25153002,Yes,Y,2017,2
219,2769,EPLERENONE  ,25MG  ,TABLET,ORAL,TAB,0.650142,2.0554200000000002,30.0,25171001,Yes,Y,2017,2
220,2769,EPLERENONE  ,25MG  ,TABLET,ORAL,TAB,0.650142,2.0554200000000002,90.0,25171002,Yes,Y,2017,2
221,2769,EPLERENONE  ,25MG  ,TABLET,ORAL,TAB,0.650142,2.0554200000000002,100.0,25171003,Yes,Y,2017,2
222,2770,EPLERENONE  ,50MG  ,TABLET,ORAL,TAB,0.701566,2.2037299999999997,90.0,25172001,Yes,Y,2017,2
223,2770,EPLERENONE  ,50MG  ,TABLET,ORAL,TAB,0.701566,2.2037299999999997,30.0,25172003,Yes,Y,2017,2
224,1070,METRONIDAZOLE ,500MG ,TABLET,ORAL,TAB,0.071173,0.37019,100.0,25182131,Yes,Y,2017,2
225,1070,METRONIDAZOLE ,500MG ,TABLET,ORAL,TAB,0.071173,0.37019,50.0,25182150,Yes,Y,2017,2
226,1069,METRONIDAZOLE ,250MG ,TABLET,ORAL,TAB,0.061733,0.24409,100.0,25183131,Yes,Y,2017,2
227,1069,METRONIDAZOLE ,250MG ,TABLET,ORAL,TAB,0.061733,0.24409,50.0,25183150,Yes,Y,2017,2
228,1535,VERAPAMIL HYDROCHLORIDE ,80MG  ,TABLET,ORAL,TAB,0.03254,0.056945,100.0,25185131,Yes,N,2017,2
229,1527,VERAPAMIL HYDROCHLORIDE ,120MG ,TABLET,ORAL,TAB,0.033999,0.06597,100.0,25186131,Yes,Y,2017,2
230,1533,VERAPAMIL HYDROCHLORIDE ,240MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.11711099999999999,0.20494400000000002,100.0,25189131,Yes,N,2017,2
231,1533,VERAPAMIL HYDROCHLORIDE ,240MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.11711099999999999,0.20494400000000002,500.0,25189151,Yes,N,2017,2
232,1528,VERAPAMIL HYDROCHLORIDE ,120MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.178548,0.31245900000000004,100.0,25190131,Yes,N,2017,2
233,1530,VERAPAMIL HYDROCHLORIDE ,180MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.101901,0.17832699999999999,100.0,25191131,Yes,N,2017,2
234,536,DISOPYRAMIDE PHOSPHATE  ,100MG ,CAPSULE   ,ORAL,CAP,0.506062,1.28744,100.0,25275231,Yes,Y,2017,2
235,6959,"PROGESTERONE,MICRONIZED         ",100 MG,CAPSULE   ,ORAL,CAP,0.369101,0.93835,100.0,32170801,Yes,Y,2017,2
236,6960,"PROGESTERONE,MICRONIZED         ",200 MG,CAPSULE   ,ORAL,CAP,0.594252,1.8207400000000002,100.0,32171101,Yes,Y,2017,2
237,5739,AZELASTINE HYDROCHLORIDE,205.5MCG  ,SPRAY/PUMP,NASAL   ,ML ,0.600588,2.4597599999999997,30.0,37024330,Yes,Y,2017,2
238,3199,FELBAMATE   ,400MG ,TABLET,ORAL,TAB,1.322178,3.33405,100.0,37043001,Yes,Y,2017,2
239,3200,FELBAMATE   ,600MG ,TABLET,ORAL,TAB,1.448628,3.23988,100.0,37043101,Yes,Y,2017,2
240,240,CARISOPRODOL,350MG ,TABLET,ORAL,TAB,0.061352,0.107366,100.0,37200101,Yes,N,2017,2
241,1820,TORSEMIDE   ,5MG   ,TABLET,ORAL,TAB,0.057977,0.10219,100.0,37350501,Yes,Y,2017,2
242,1817,TORSEMIDE   ,10MG  ,TABLET,ORAL,TAB,0.062049,0.10858599999999999,100.0,37351001,Yes,N,2017,2
243,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,100.0,37352001,Yes,N,2017,2
244,1820,TORSEMIDE   ,5MG   ,TABLET,ORAL,TAB,0.057977,0.10219,100.0,37500501,Yes,Y,2017,2
245,1817,TORSEMIDE   ,10MG  ,TABLET,ORAL,TAB,0.062049,0.10858599999999999,100.0,37501001,Yes,N,2017,2
246,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,100.0,37502001,Yes,N,2017,2
247,699,FUROSEMIDE  ,40MG  ,TABLET,ORAL,TAB,0.01286,0.022505,100.0,39006013,Yes,N,2017,2
248,700,FUROSEMIDE  ,80MG  ,TABLET,ORAL,TAB,0.020589,0.036031,50.0,39006605,Yes,N,2017,2
249,698,FUROSEMIDE  ,20MG  ,TABLET,ORAL,TAB,0.010581,0.018517,100.0,39006710,Yes,N,2017,2
250,2249,GLIMEPIRIDE ,1MG   ,TABLET,ORAL,TAB,0.009913,0.06954,100.0,39022110,No,Y,2017,2
251,2251,GLIMEPIRIDE ,2MG   ,TABLET,ORAL,TAB,0.023531,0.09956,100.0,39022210,No,Y,2017,2
252,2250,GLIMEPIRIDE ,4MG   ,TABLET,ORAL,TAB,0.034184,0.13693,100.0,39022310,No,Y,2017,2
253,2309,GLIPIZIDE   ,2.5MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.08617000000000001,0.18463,30.0,49017001,Yes,Y,2017,2
254,1960,GLIPIZIDE   ,5MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.059387999999999996,0.14532,100.0,49017402,Yes,Y,2017,2
255,1960,GLIPIZIDE   ,5MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.059387999999999996,0.14532,500.0,49017403,Yes,Y,2017,2
256,1959,GLIPIZIDE   ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.10497100000000001,0.27086,100.0,49017807,Yes,Y,2017,2
257,1959,GLIPIZIDE   ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.10497100000000001,0.27086,500.0,49017808,Yes,Y,2017,2
258,1959,GLIPIZIDE   ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.10497100000000001,0.27086,100.0,49156066,Yes,Y,2017,2
259,1959,GLIPIZIDE   ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.10497100000000001,0.27086,500.0,49156073,Yes,Y,2017,2
260,1613,DOXAZOSIN MESYLATE  ,1MG   ,TABLET,ORAL,TAB,0.10700899999999999,0.35636999999999996,100.0,49275066,Yes,Y,2017,2
261,1614,DOXAZOSIN MESYLATE  ,2MG   ,TABLET,ORAL,TAB,0.092034,0.31516,100.0,49276066,Yes,Y,2017,2
262,1615,DOXAZOSIN MESYLATE  ,4MG   ,TABLET,ORAL,TAB,0.112344,0.34328000000000003,100.0,49277066,Yes,Y,2017,2
263,1616,DOXAZOSIN MESYLATE  ,8MG   ,TABLET,ORAL,TAB,0.10383699999999998,0.37438,100.0,49278066,Yes,Y,2017,2
264,2099,FLUCONAZOLE ,50MG  ,TABLET,ORAL,TAB,0.45550799999999997,1.02347,30.0,49341030,Yes,Y,2017,2
265,2094,FLUCONAZOLE ,100MG ,TABLET,ORAL,TAB,0.296069,1.14701,30.0,49342030,Yes,Y,2017,2
266,2094,FLUCONAZOLE ,100MG ,TABLET,ORAL,TAB,0.296069,1.14701,100.0,49342041,Yes,Y,2017,2
267,2096,FLUCONAZOLE ,200MG ,TABLET,ORAL,TAB,0.435021,1.46335,30.0,49343030,Yes,Y,2017,2
268,2096,FLUCONAZOLE ,200MG ,TABLET,ORAL,TAB,0.435021,1.46335,100.0,49343041,Yes,Y,2017,2
269,2100,FLUCONAZOLE ,50MG/5ML  ,SUSPENSION,ORAL,ML ,0.340037,0.595065,35.0,49344019,Yes,N,2017,2
270,2098,FLUCONAZOLE ,200MG/5ML ,SUSPENSION,ORAL,ML ,0.680255,1.190446,35.0,49345019,Yes,N,2017,2
271,2095,FLUCONAZOLE ,150MG ,TABLET,ORAL,TAB,0.510417,1.77025,1.0,49350079,Yes,Y,2017,2
272,8504,ZIPRASIDONE HYDROCHLORIDE ,20MG  ,CAPSULE   ,ORAL,CAP,0.392396,0.71586,80.0,49396041,Yes,Y,2017,2
273,8504,ZIPRASIDONE HYDROCHLORIDE ,20MG  ,CAPSULE   ,ORAL,CAP,0.392396,0.71586,60.0,49396060,Yes,Y,2017,2
274,8505,ZIPRASIDONE HYDROCHLORIDE ,40MG  ,CAPSULE   ,ORAL,CAP,0.47316899999999995,0.828046,60.0,49397060,Yes,N,2017,2
275,8506,ZIPRASIDONE HYDROCHLORIDE ,60MG  ,CAPSULE   ,ORAL,CAP,0.503405,0.880959,80.0,49398041,Yes,N,2017,2
276,8506,ZIPRASIDONE HYDROCHLORIDE ,60MG  ,CAPSULE   ,ORAL,CAP,0.503405,0.880959,60.0,49398060,Yes,N,2017,2
277,8507,ZIPRASIDONE HYDROCHLORIDE ,80MG  ,CAPSULE   ,ORAL,CAP,0.618217,1.08188,60.0,49399060,Yes,N,2017,2
278,726,GLIPIZIDE   ,5MG   ,TABLET,ORAL,TAB,0.013408000000000002,0.03,100.0,49411066,Yes,Y,2017,2
279,725,GLIPIZIDE   ,10MG  ,TABLET,ORAL,TAB,0.023703000000000002,0.04148,100.0,49412066,Yes,N,2017,2
280,2355,SERTRALINE HYDROCHLORIDE,50MG  ,TABLET,ORAL,TAB,0.055024,0.096292,30.0,49490030,Yes,N,2017,2
281,2355,SERTRALINE HYDROCHLORIDE,50MG  ,TABLET,ORAL,TAB,0.055024,0.096292,100.0,49490041,Yes,N,2017,2
282,2357,SERTRALINE HYDROCHLORIDE,100MG ,TABLET,ORAL,TAB,0.097756,0.171073,30.0,49491030,Yes,N,2017,2
283,2357,SERTRALINE HYDROCHLORIDE,100MG ,TABLET,ORAL,TAB,0.097756,0.171073,100.0,49491041,Yes,N,2017,2
284,2356,SERTRALINE HYDROCHLORIDE,20MG/ML   ,CONCENTRATE ,ORAL,ML ,0.356933,0.76415,60.0,49494023,Yes,Y,2017,2
285,2358,SERTRALINE HYDROCHLORIDE,25MG  ,TABLET,ORAL,TAB,0.059859,0.104753,30.0,49496030,Yes,N,2017,2
286,2751,DRONABINOL  ,2.5MG ,CAPSULE   ,ORAL,CAP,1.0972,2.95973,60.0,51002121,Yes,Y,2017,2
287,2752,DRONABINOL  ,5MG   ,CAPSULE   ,ORAL,CAP,1.4920069999999999,4.75197,60.0,51002221,Yes,Y,2017,2
288,2750,DRONABINOL  ,10MG  ,CAPSULE   ,ORAL,CAP,2.8652889999999998,8.96258,60.0,51002321,Yes,Y,2017,2
289,6878,TESTOSTERONE,25MG(1%)  ,GEL PACKET,TRANSDERM ,GM ,0.557365,2.68192,2.5,51842530,Yes,Y,2017,2
290,6879,TESTOSTERONE,50 MG (1%),GEL PACKET,TRANSDERM ,GM ,0.669609,1.40767,5.0,51845030,No,Y,2017,2
291,1898,MIRTAZAPINE ,15MG  ,TABLET,ORAL,TAB,0.064788,0.113379,30.0,52010530,Yes,N,2017,2
292,1978,MIRTAZAPINE ,15MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,0.39416100000000004,0.92514,30.0,52010630,Yes,Y,2017,2
293,1899,MIRTAZAPINE ,30MG  ,TABLET,ORAL,TAB,0.083027,0.145297,30.0,52010730,Yes,N,2017,2
294,1979,MIRTAZAPINE ,30MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,0.496465,0.868814,30.0,52010830,Yes,N,2017,2
295,1980,MIRTAZAPINE ,45MG  ,TABLET,ORAL,TAB,0.120985,0.2902,30.0,52010930,Yes,Y,2017,2
296,2242,MIRTAZAPINE ,45MG  ,"TABLET, ORALLY DISINTEGRATING ",ORAL,TAB,0.584318,1.022557,30.0,52011030,Yes,N,2017,2
297,414,DESOGESTREL; ETHINYL ESTRADIOL  ,0.15MG;0.03MG     ,TABLET,ORAL-28 ,TAB,0.15045799999999998,0.44659,28.0,52026108,Yes,Y,2017,2
298,2100,FLUCONAZOLE ,50MG/5ML  ,SUSPENSION,ORAL,ML ,0.340037,0.595065,35.0,54000285,Yes,N,2017,2
299,2098,FLUCONAZOLE ,200MG/5ML ,SUSPENSION,ORAL,ML ,0.680255,1.190446,35.0,54000385,Yes,N,2017,2
300,1712,CALCITRIOL  ,0.25MCG   ,CAPSULE   ,ORAL,CAP,0.165891,0.30405,30.0,54000713,Yes,Y,2017,2
301,1712,CALCITRIOL  ,0.25MCG   ,CAPSULE   ,ORAL,CAP,0.165891,0.30405,100.0,54000725,Yes,Y,2017,2
302,1744,FLECAINIDE ACETATE  ,50MG  ,TABLET,ORAL,TAB,0.08607000000000001,0.23711999999999997,100.0,54001020,Yes,Y,2017,2
303,1744,FLECAINIDE ACETATE  ,50MG  ,TABLET,ORAL,TAB,0.08607000000000001,0.23711999999999997,60.0,54001021,Yes,Y,2017,2
304,1744,FLECAINIDE ACETATE  ,50MG  ,TABLET,ORAL,TAB,0.08607000000000001,0.23711999999999997,100.0,54001025,Yes,Y,2017,2
305,1742,FLECAINIDE ACETATE  ,100MG ,TABLET,ORAL,TAB,0.14711300000000002,0.35713,100.0,54001120,Yes,Y,2017,2
306,1742,FLECAINIDE ACETATE  ,100MG ,TABLET,ORAL,TAB,0.14711300000000002,0.35713,60.0,54001121,Yes,Y,2017,2
307,1742,FLECAINIDE ACETATE  ,100MG ,TABLET,ORAL,TAB,0.14711300000000002,0.35713,100.0,54001125,Yes,Y,2017,2
308,1743,FLECAINIDE ACETATE  ,150MG ,TABLET,ORAL,TAB,0.167351,0.6933,100.0,54001220,Yes,Y,2017,2
309,1743,FLECAINIDE ACETATE  ,150MG ,TABLET,ORAL,TAB,0.167351,0.6933,60.0,54001221,Yes,Y,2017,2
310,1743,FLECAINIDE ACETATE  ,150MG ,TABLET,ORAL,TAB,0.167351,0.6933,100.0,54001225,Yes,Y,2017,2
311,1272,PREDNISONE  ,10MG  ,TABLET,ORAL,TAB,0.076763,0.13433499999999998,100.0,54001720,Yes,N,2017,2
312,1272,PREDNISONE  ,10MG  ,TABLET,ORAL,TAB,0.076763,0.13433499999999998,100.0,54001725,Yes,N,2017,2
313,1272,PREDNISONE  ,10MG  ,TABLET,ORAL,TAB,0.076763,0.13433499999999998,500.0,54001729,Yes,N,2017,2
314,1274,PREDNISONE  ,20MG  ,TABLET,ORAL,TAB,0.071716,0.15732000000000002,100.0,54001820,Yes,Y,2017,2
315,1274,PREDNISONE  ,20MG  ,TABLET,ORAL,TAB,0.071716,0.15732000000000002,100.0,54001825,Yes,Y,2017,2
316,1274,PREDNISONE  ,20MG  ,TABLET,ORAL,TAB,0.071716,0.15732000000000002,500.0,54001829,Yes,Y,2017,2
317,1964,LITHIUM CARBONATE   ,450MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.15140599999999999,0.264961,100.0,54002025,Yes,N,2017,2
318,1852,LITHIUM CARBONATE   ,300MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.262391,0.45918400000000004,100.0,54002125,Yes,N,2017,2
319,1852,LITHIUM CARBONATE   ,300MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.262391,0.45918400000000004,500.0,54002129,Yes,N,2017,2
320,2074,CILOSTAZOL  ,50MG  ,TABLET,ORAL,TAB,0.067767,0.12611,60.0,54002821,Yes,Y,2017,2
321,2009,CLARITHROMYCIN,250MG ,TABLET,ORAL,TAB,0.21472600000000003,2.01498,60.0,54003621,Yes,Y,2017,2
322,2010,CLARITHROMYCIN,500MG ,TABLET,ORAL,TAB,0.41357,0.72727,60.0,54003721,Yes,Y,2017,2
323,2073,CILOSTAZOL  ,100MG ,TABLET,ORAL,TAB,0.064079,0.12868,60.0,54004421,Yes,Y,2017,2
324,2073,CILOSTAZOL  ,100MG ,TABLET,ORAL,TAB,0.064079,0.12868,500.0,54004429,Yes,Y,2017,2
325,2860,RISPERIDONE ,1MG/ML,SOLUTION  ,ORAL,ML ,0.552932,0.9676309999999999,30.0,54006344,Yes,N,2017,2
326,2473,ONDANSETRON HYDROCHLORIDE ,4MG/5ML   ,SOLUTION  ,ORAL,ML ,0.20810700000000001,0.46921999999999997,50.0,54006447,Yes,Y,2017,2
327,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,100.0,54007725,Yes,N,2017,2
328,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,500.0,54007729,Yes,N,2017,2
329,2667,BALSALAZIDE DISODIUM,750MG ,CAPSULE   ,ORAL,CAP,0.35641,0.623718,280.0,54007928,Yes,N,2017,2
330,3138,EXEMESTANE  ,25MG  ,TABLET,ORAL,TAB,2.456152,5.93741,30.0,54008013,Yes,Y,2017,2
331,2748,ZALEPLON,5MG   ,CAPSULE   ,ORAL,CAP,0.11695499999999999,0.24966999999999998,100.0,54008425,Yes,Y,2017,2
332,2747,ZALEPLON,10MG  ,CAPSULE   ,ORAL,CAP,0.21599000000000002,0.377983,100.0,54008525,Yes,N,2017,2
333,4063,CALCIUM ACETATE     ,667 MG,CAPSULE   ,ORAL,CAP,0.06688999999999999,0.25798000000000004,30.0,54008813,Yes,Y,2017,2
334,4063,CALCIUM ACETATE     ,667 MG,CAPSULE   ,ORAL,CAP,0.06688999999999999,0.25798000000000004,200.0,54008826,Yes,Y,2017,2
335,2654,OXCARBAZEPINE ,150MG ,TABLET,ORAL,TAB,0.12706199999999998,0.222359,100.0,54009720,Yes,N,2017,2
336,2654,OXCARBAZEPINE ,150MG ,TABLET,ORAL,TAB,0.12706199999999998,0.222359,100.0,54009725,Yes,N,2017,2
337,2655,OXCARBAZEPINE ,300MG ,TABLET,ORAL,TAB,0.24903699999999998,0.43581499999999995,100.0,54009820,Yes,N,2017,2
338,2655,OXCARBAZEPINE ,300MG ,TABLET,ORAL,TAB,0.24903699999999998,0.43581499999999995,100.0,54009825,Yes,N,2017,2
339,2656,OXCARBAZEPINE ,600MG ,TABLET,ORAL,TAB,0.537293,0.940263,100.0,54009920,Yes,N,2017,2
340,2656,OXCARBAZEPINE ,600MG ,TABLET,ORAL,TAB,0.537293,0.940263,100.0,54009925,Yes,N,2017,2
341,2256,AMLODIPINE BESYLATE ,2.5MG ,TABLET,ORAL,TAB,0.022882,0.040044,90.0,54010022,Yes,N,2017,2
342,2256,AMLODIPINE BESYLATE ,2.5MG ,TABLET,ORAL,TAB,0.022882,0.040044,1000.0,54010031,Yes,N,2017,2
343,2257,AMLODIPINE BESYLATE ,5MG   ,TABLET,ORAL,TAB,0.020436000000000003,0.035762999999999996,100.0,54010120,Yes,N,2017,2
344,2257,AMLODIPINE BESYLATE ,5MG   ,TABLET,ORAL,TAB,0.020436000000000003,0.035762999999999996,90.0,54010122,Yes,N,2017,2
345,2257,AMLODIPINE BESYLATE ,5MG   ,TABLET,ORAL,TAB,0.020436000000000003,0.035762999999999996,300.0,54010128,Yes,N,2017,2
346,2257,AMLODIPINE BESYLATE ,5MG   ,TABLET,ORAL,TAB,0.020436000000000003,0.035762999999999996,1000.0,54010131,Yes,N,2017,2
347,2255,AMLODIPINE BESYLATE ,10MG  ,TABLET,ORAL,TAB,0.020031999999999998,0.035056,100.0,54010220,Yes,N,2017,2
348,2255,AMLODIPINE BESYLATE ,10MG  ,TABLET,ORAL,TAB,0.020031999999999998,0.035056,90.0,54010222,Yes,N,2017,2
349,2255,AMLODIPINE BESYLATE ,10MG  ,TABLET,ORAL,TAB,0.020031999999999998,0.035056,300.0,54010228,Yes,N,2017,2
350,2255,AMLODIPINE BESYLATE ,10MG  ,TABLET,ORAL,TAB,0.020031999999999998,0.035056,1000.0,54010231,Yes,N,2017,2
351,2127,RAMIPRIL,1.25MG,CAPSULE   ,ORAL,CAP,0.079462,0.17915,100.0,54010625,Yes,Y,2017,2
352,2679,RAMIPRIL,2.5MG ,CAPSULE   ,ORAL,CAP,0.076292,0.133511,100.0,54010720,Yes,N,2017,2
353,2679,RAMIPRIL,2.5MG ,CAPSULE   ,ORAL,CAP,0.076292,0.133511,100.0,54010725,Yes,N,2017,2
354,2679,RAMIPRIL,2.5MG ,CAPSULE   ,ORAL,CAP,0.076292,0.133511,500.0,54010729,Yes,N,2017,2
355,2129,RAMIPRIL,5MG   ,CAPSULE   ,ORAL,CAP,0.099617,0.17432999999999998,100.0,54010820,Yes,N,2017,2
356,2129,RAMIPRIL,5MG   ,CAPSULE   ,ORAL,CAP,0.099617,0.17432999999999998,100.0,54010825,Yes,N,2017,2
357,2129,RAMIPRIL,5MG   ,CAPSULE   ,ORAL,CAP,0.099617,0.17432999999999998,500.0,54010829,Yes,N,2017,2
358,2130,RAMIPRIL,10MG  ,CAPSULE   ,ORAL,CAP,0.075899,0.132823,100.0,54010925,Yes,N,2017,2
359,2130,RAMIPRIL,10MG  ,CAPSULE   ,ORAL,CAP,0.075899,0.132823,500.0,54010929,Yes,N,2017,2
360,2491,VALACYCLOVIR HYDROCHLORIDE,500MG ,TABLET,ORAL,TAB,0.342327,0.599072,30.0,54011413,Yes,N,2017,2
361,2491,VALACYCLOVIR HYDROCHLORIDE,500MG ,TABLET,ORAL,TAB,0.342327,0.599072,250.0,54011427,Yes,N,2017,2
362,2490,VALACYCLOVIR HYDROCHLORIDE,1GM   ,TABLET,ORAL,TAB,0.6265729999999999,1.096503,30.0,54011513,Yes,N,2017,2
363,2490,VALACYCLOVIR HYDROCHLORIDE,1GM   ,TABLET,ORAL,TAB,0.6265729999999999,1.096503,250.0,54011527,Yes,N,2017,2
364,2738,ROPINIROLE HYDROCHLORIDE,0.25MG,TABLET,ORAL,TAB,0.042312999999999996,0.09952000000000001,100.0,54011625,Yes,Y,2017,2
365,2739,ROPINIROLE HYDROCHLORIDE,0.5MG ,TABLET,ORAL,TAB,0.051938,0.090892,100.0,54011725,Yes,N,2017,2
